"Empresa";"Data";"Tipo Movimento";"Qtde Requisições";"Total Desconto";"Total Venda";
"2006";"07/11/2016 (Segunda-feira)";"Saída para Oficina";"0002";"208,50";"1.441,00";
"2006";"07/11/2016 (Segunda-feira)";"Saída por Venda Balcão";"0003";"0,00";"220,00";
"2006";"08/11/2016 (Terça-feira)";"Saída para Oficina";"0004";"13,58";"440,00";
"2006";"08/11/2016 (Terça-feira)";"Saída por Venda Balcão";"0004";"24,59";"508,49";
"2006";"09/11/2016 (Quarta-feira)";"Saída para Oficina";"0001";"1,79";"105,00";
"2006";"09/11/2016 (Quarta-feira)";"Saída por Venda Balcão";"0003";"0,00";"199,90";
"2006";"10/11/2016 (Quinta-feira)";"Saída por Venda Balcão";"0005";"121,00";"562,90";
"2006";"11/11/2016 (Sexta-feira)";"Saída para Oficina";"0002";"1,79";"115,00";
"2006";"11/11/2016 (Sexta-feira)";"Saída por Venda Balcão";"0006";"82,26";"193,10";
"2006";"12/11/2016 (Sábado)";"Saída para Oficina";"0002";"11,68";"220,00";
"2006";"12/11/2016 (Sábado)";"Saída por Venda Balcão";"0004";"46,10";"192,00";
"2006";"14/11/2016 (Segunda-feira)";"Saída para Oficina";"0003";"1.508,38";"1.552,34";
"2006";"14/11/2016 (Segunda-feira)";"Saída por Venda Balcão";"0004";"81,25";"473,75";
"2006";"16/11/2016 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"234,93";
"2006";"16/11/2016 (Quarta-feira)";"Saída por Venda Atacado";"0001";"6,00";"24,00";
"2006";"16/11/2016 (Quarta-feira)";"Saída por Venda Balcão";"0005";"10,00";"171,00";
"2006";"17/11/2016 (Quinta-feira)";"Saída por Venda Balcão";"0005";"194,20";"558,50";
"2006";"18/11/2016 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"306,15";
"2006";"18/11/2016 (Sexta-feira)";"Saída por Venda Balcão";"0004";"20,00";"578,90";
"2006";"19/11/2016 (Sábado)";"Saída para Oficina";"0002";"198,15";"735,00";
"2006";"19/11/2016 (Sábado)";"Saída por Venda Balcão";"0006";"11,70";"1.173,70";
"2006";"21/11/2016 (Segunda-feira)";"Saída por Venda Balcão";"0002";"0,00";"70,00";
"2006";"22/11/2016 (Terça-feira)";"Saída por Venda Balcão";"0005";"7,00";"171,90";
"2006";"23/11/2016 (Quarta-feira)";"Saída por Venda Balcão";"0004";"3,70";"92,50";
"2006";"24/11/2016 (Quinta-feira)";"Saída para Oficina";"0001";"1,79";"60,00";
"2006";"24/11/2016 (Quinta-feira)";"Saída por Venda Balcão";"0005";"45,23";"520,50";
"2006";"25/11/2016 (Sexta-feira)";"Saída por Venda Balcão";"0005";"47,00";"380,90";
"2006";"26/11/2016 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"28,90";
"2006";"28/11/2016 (Segunda-feira)";"Saída por Venda Balcão";"0010";"17,00";"866,90";
"2006";"29/11/2016 (Terça-feira)";"Saída por Venda Balcão";"0002";"32,40";"340,00";
"2006";"30/11/2016 (Quarta-feira)";"Saída para Oficina";"0003";"13,58";"295,00";
"2006";"30/11/2016 (Quarta-feira)";"Saída por Venda Balcão";"0007";"170,69";"690,10";
"2006";"01/12/2016 (Quinta-feira)";"Saída por Venda Balcão";"0005";"1,70";"244,50";
"2006";"02/12/2016 (Sexta-feira)";"Saída por Venda Balcão";"0004";"6,10";"410,00";
"2006";"03/12/2016 (Sábado)";"Saída para Oficina";"0001";"0,81";"203,00";
"2006";"03/12/2016 (Sábado)";"Saída por Venda Balcão";"0004";"45,00";"826,38";
"2006";"05/12/2016 (Segunda-feira)";"Saída para Oficina";"0004";"19,47";"2.180,00";
"2006";"05/12/2016 (Segunda-feira)";"Saída por Venda Balcão";"0006";"19,10";"426,50";
"2006";"06/12/2016 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"299,40";
"2006";"06/12/2016 (Terça-feira)";"Saída por Venda Balcão";"0009";"42,25";"593,24";
"2006";"07/12/2016 (Quarta-feira)";"Saída por Venda Balcão";"0009";"55,28";"1.204,00";
"2006";"09/12/2016 (Sexta-feira)";"Saída para Oficina";"0003";"27,49";"637,22";
"2006";"09/12/2016 (Sexta-feira)";"Saída por Venda Balcão";"0010";"11,70";"880,27";
"2006";"10/12/2016 (Sábado)";"Saída para Oficina";"0002";"5,00";"375,69";
"2006";"10/12/2016 (Sábado)";"Saída por Venda Balcão";"0007";"44,40";"844,90";
"2006";"12/12/2016 (Segunda-feira)";"Saída por Venda Balcão";"0003";"20,00";"115,00";
"2006";"13/12/2016 (Terça-feira)";"Saída por Venda Balcão";"0003";"11,60";"100,50";
"2006";"14/12/2016 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"63,79";
"2006";"14/12/2016 (Quarta-feira)";"Saída por Venda Balcão";"0005";"10,00";"306,00";
"2006";"15/12/2016 (Quinta-feira)";"Saída por Venda Balcão";"0003";"5,40";"303,50";
"2006";"16/12/2016 (Sexta-feira)";"Saída por Venda Balcão";"0004";"10,60";"199,40";
"2006";"17/12/2016 (Sábado)";"Saída para Oficina";"0002";"1,79";"120,69";
"2006";"17/12/2016 (Sábado)";"Saída por Venda Balcão";"0002";"5,00";"123,90";
"2006";"19/12/2016 (Segunda-feira)";"Saída para Oficina";"0001";"139,29";"730,00";
"2006";"19/12/2016 (Segunda-feira)";"Saída por Venda Balcão";"0003";"6,00";"74,00";
"2006";"20/12/2016 (Terça-feira)";"Saída por Venda Balcão";"0010";"59,54";"1.113,50";
"2006";"21/12/2016 (Quarta-feira)";"Saída para Oficina";"0002";"6,79";"143,90";
"2006";"21/12/2016 (Quarta-feira)";"Saída por Venda Balcão";"0007";"10,00";"376,40";
"2006";"22/12/2016 (Quinta-feira)";"Saída para Oficina";"0003";"22,79";"530,00";
"2006";"22/12/2016 (Quinta-feira)";"Saída por Venda Balcão";"0006";"93,43";"754,00";
"2006";"09/01/2017 (Segunda-feira)";"Saída para Oficina";"0003";"0,90";"428,90";
"2006";"09/01/2017 (Segunda-feira)";"Saída por Venda Balcão";"0008";"7,91";"340,00";
"2006";"10/01/2017 (Terça-feira)";"Saída para Oficina";"0003";"5,37";"275,00";
"2006";"10/01/2017 (Terça-feira)";"Saída por Venda Balcão";"0003";"25,00";"205,00";
"2006";"11/01/2017 (Quarta-feira)";"Saída por Venda Balcão";"0006";"69,92";"678,00";
"2006";"12/01/2017 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"177,92";
"2006";"12/01/2017 (Quinta-feira)";"Saída por Venda Balcão";"0008";"38,00";"445,00";
"2006";"13/01/2017 (Sexta-feira)";"Saída para Oficina";"0001";"1,79";"60,00";
"2006";"13/01/2017 (Sexta-feira)";"Saída por Venda Balcão";"0004";"0,00";"168,90";
"2006";"14/01/2017 (Sábado)";"Saída para Oficina";"0002";"1,79";"120,69";
"2006";"14/01/2017 (Sábado)";"Saída por Venda Balcão";"0003";"7,00";"148,90";
"2006";"16/01/2017 (Segunda-feira)";"Saída por Venda Balcão";"0004";"263,20";"622,80";
"2006";"17/01/2017 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"92,00";
"2006";"17/01/2017 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"28,90";
"2006";"18/01/2017 (Quarta-feira)";"Saída para Oficina";"0002";"1,79";"485,90";
"2006";"18/01/2017 (Quarta-feira)";"Saída por Venda Balcão";"0002";"17,00";"213,00";
"2006";"19/01/2017 (Quinta-feira)";"Saída por Venda Balcão";"0001";"0,00";"7,00";
"2006";"20/01/2017 (Sexta-feira)";"Saída para Oficina";"0002";"1,79";"150,00";
"2006";"20/01/2017 (Sexta-feira)";"Saída por Venda Balcão";"0003";"41,37";"440,00";
"2006";"21/01/2017 (Sábado)";"Saída para Oficina";"0001";"14,66";"355,00";
"2006";"21/01/2017 (Sábado)";"Saída por Venda Balcão";"0003";"0,00";"245,00";
"2006";"23/01/2017 (Segunda-feira)";"Saída para Oficina";"0002";"1,79";"88,00";
"2006";"23/01/2017 (Segunda-feira)";"Saída por Venda Balcão";"0001";"0,00";"55,00";
"2006";"24/01/2017 (Terça-feira)";"Saída para Oficina";"0001";"1,79";"105,00";
"2006";"24/01/2017 (Terça-feira)";"Saída por Venda Balcão";"0002";"0,00";"65,90";
"2006";"25/01/2017 (Quarta-feira)";"Saída para Oficina";"0002";"13,58";"285,00";
"2006";"25/01/2017 (Quarta-feira)";"Saída por Venda Balcão";"0004";"14,13";"198,00";
"2006";"26/01/2017 (Quinta-feira)";"Saída por Venda Balcão";"0004";"27,65";"406,25";
"2006";"27/01/2017 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"285,00";
"2006";"27/01/2017 (Sexta-feira)";"Saída por Venda Balcão";"0007";"34,00";"657,80";
"2006";"28/01/2017 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"28,90";
"2006";"30/01/2017 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"45,00";
"2006";"30/01/2017 (Segunda-feira)";"Saída por Venda Balcão";"0006";"33,00";"460,90";
"2006";"31/01/2017 (Terça-feira)";"Saída por Venda Balcão";"0007";"10,93";"300,00";
"2006";"01/02/2017 (Quarta-feira)";"Saída por Venda Balcão";"0005";"5,00";"226,90";
"2006";"02/02/2017 (Quinta-feira)";"Saída por Venda Balcão";"0004";"0,40";"98,40";
"2006";"03/02/2017 (Sexta-feira)";"Saída para Oficina";"0002";"2,94";"270,00";
"2006";"03/02/2017 (Sexta-feira)";"Saída por Venda Balcão";"0003";"21,30";"481,00";
"2006";"04/02/2017 (Sábado)";"Saída para Oficina";"0001";"0,00";"116,89";
"2006";"04/02/2017 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"15,90";
"2006";"06/02/2017 (Segunda-feira)";"Saída para Oficina";"0002";"1,79";"395,00";
"2006";"06/02/2017 (Segunda-feira)";"Saída por Venda Balcão";"0004";"50,00";"299,90";
"2006";"07/02/2017 (Terça-feira)";"Saída por Venda Balcão";"0003";"34,00";"161,00";
"2006";"08/02/2017 (Quarta-feira)";"Saída para Oficina";"0001";"1,79";"60,00";
"2006";"08/02/2017 (Quarta-feira)";"Saída por Venda Balcão";"0006";"26,00";"390,00";
"2006";"09/02/2017 (Quinta-feira)";"Saída para Oficina";"0001";"1,30";"365,00";
"2006";"09/02/2017 (Quinta-feira)";"Saída por Venda Balcão";"0007";"1,79";"235,90";
"2006";"10/02/2017 (Sexta-feira)";"Saída para Oficina";"0002";"27,94";"430,00";
"2006";"10/02/2017 (Sexta-feira)";"Saída por Venda Balcão";"0006";"8,00";"400,00";
"2006";"11/02/2017 (Sábado)";"Saída por Venda Balcão";"0009";"190,00";"741,50";
"2006";"13/02/2017 (Segunda-feira)";"Saída por Venda Balcão";"0007";"1,00";"264,90";
"2006";"14/02/2017 (Terça-feira)";"Saída para Oficina";"0001";"6,00";"109,00";
"2006";"14/02/2017 (Terça-feira)";"Saída por Venda Balcão";"0007";"66,75";"528,25";
"2006";"15/02/2017 (Quarta-feira)";"Saída para Oficina";"0002";"9,89";"441,79";
"2006";"15/02/2017 (Quarta-feira)";"Saída por Venda Balcão";"0005";"30,05";"288,00";
"2006";"16/02/2017 (Quinta-feira)";"Saída por Venda Balcão";"0003";"10,09";"557,40";
"2006";"17/02/2017 (Sexta-feira)";"Saída por Venda Balcão";"0008";"40,79";"685,00";
"2006";"18/02/2017 (Sábado)";"Saída por Venda Balcão";"0004";"1,80";"244,80";
"2006";"20/02/2017 (Segunda-feira)";"Saída para Oficina";"0002";"3,58";"245,00";
"2006";"20/02/2017 (Segunda-feira)";"Saída por Venda Balcão";"0008";"23,10";"791,80";
"2006";"21/02/2017 (Terça-feira)";"Saída para Oficina";"0002";"44,79";"858,00";
"2006";"21/02/2017 (Terça-feira)";"Saída por Venda Balcão";"0006";"170,93";"390,05";
"2006";"22/02/2017 (Quarta-feira)";"Saída por Venda Balcão";"0004";"10,00";"102,50";
"2006";"23/02/2017 (Quinta-feira)";"Saída para Oficina";"0001";"5,00";"900,50";
"2006";"23/02/2017 (Quinta-feira)";"Saída por Venda Balcão";"0002";"43,00";"182,00";
"2006";"24/02/2017 (Sexta-feira)";"Saída por Venda Balcão";"0004";"5,00";"365,00";
"2006";"25/02/2017 (Sábado)";"Saída para Oficina";"0002";"41,13";"528,82";
"2006";"25/02/2017 (Sábado)";"Saída por Venda Balcão";"0007";"35,90";"828,90";
"2006";"01/03/2017 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"01/03/2017 (Quarta-feira)";"Saída por Venda Balcão";"0001";"0,00";"190,00";
"2006";"02/03/2017 (Quinta-feira)";"Saída por Venda Balcão";"0001";"0,00";"28,90";
"2006";"03/03/2017 (Sexta-feira)";"Saída para Oficina";"0003";"5,37";"180,00";
"2006";"03/03/2017 (Sexta-feira)";"Saída por Venda Balcão";"0005";"0,00";"182,90";
"2006";"04/03/2017 (Sábado)";"Saída para Oficina";"0001";"0,90";"60,00";
"2006";"04/03/2017 (Sábado)";"Saída por Venda Balcão";"0005";"64,00";"421,50";
"2006";"06/03/2017 (Segunda-feira)";"Saída para Oficina";"0002";"1,79";"154,20";
"2006";"06/03/2017 (Segunda-feira)";"Saída por Venda Balcão";"0007";"60,00";"534,30";
"2006";"07/03/2017 (Terça-feira)";"Saída por Venda Balcão";"0004";"34,00";"281,00";
"2006";"08/03/2017 (Quarta-feira)";"Saída para Oficina";"0001";"4,79";"110,00";
"2006";"08/03/2017 (Quarta-feira)";"Saída por Venda Balcão";"0006";"14,38";"516,00";
"2006";"10/03/2017 (Sexta-feira)";"Saída para Oficina";"0002";"10,00";"275,90";
"2006";"10/03/2017 (Sexta-feira)";"Saída por Venda Balcão";"0003";"3,15";"130,00";
"2006";"11/03/2017 (Sábado)";"Saída para Oficina";"0002";"3,58";"310,00";
"2006";"11/03/2017 (Sábado)";"Saída por Venda Balcão";"0003";"175,00";"689,00";
"2006";"13/03/2017 (Segunda-feira)";"Saída para Oficina";"0002";"9,89";"180,00";
"2006";"13/03/2017 (Segunda-feira)";"Saída por Venda Balcão";"0003";"0,00";"61,50";
"2006";"14/03/2017 (Terça-feira)";"Saída para Oficina";"0004";"13,47";"473,02";
"2006";"15/03/2017 (Quarta-feira)";"Saída por Venda Balcão";"0004";"2,70";"570,30";
"2006";"16/03/2017 (Quinta-feira)";"Saída por Venda Balcão";"0004";"0,00";"75,40";
"2006";"17/03/2017 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"89,59";
"2006";"17/03/2017 (Sexta-feira)";"Saída por Venda Balcão";"0001";"0,00";"100,00";
"2006";"18/03/2017 (Sábado)";"Saída para Oficina";"0002";"21,79";"470,00";
"2006";"18/03/2017 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"20,00";
"2006";"20/03/2017 (Segunda-feira)";"Saída para Oficina";"0002";"5,78";"160,00";
"2006";"20/03/2017 (Segunda-feira)";"Saída por Venda Balcão";"0009";"33,75";"1.672,00";
"2006";"21/03/2017 (Terça-feira)";"Saída para Oficina";"0001";"64,51";"1.130,00";
"2006";"21/03/2017 (Terça-feira)";"Saída por Venda Balcão";"0007";"68,92";"752,00";
"2006";"22/03/2017 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"80,00";
"2006";"22/03/2017 (Quarta-feira)";"Saída por Venda Balcão";"0006";"9,58";"192,80";
"2006";"23/03/2017 (Quinta-feira)";"Saída para Oficina";"0002";"3,58";"120,00";
"2006";"23/03/2017 (Quinta-feira)";"Saída por Venda Balcão";"0003";"6,70";"103,90";
"2006";"24/03/2017 (Sexta-feira)";"Saída para Oficina";"0002";"431,52";"3.098,96";
"2006";"24/03/2017 (Sexta-feira)";"Saída por Venda Balcão";"0004";"5,20";"294,00";
"2006";"25/03/2017 (Sábado)";"Saída para Oficina";"0001";"0,00";"45,00";
"2006";"25/03/2017 (Sábado)";"Saída por Venda Balcão";"0005";"11,20";"306,50";
"2006";"27/03/2017 (Segunda-feira)";"Saída para Oficina";"0002";"21,64";"1.773,90";
"2006";"27/03/2017 (Segunda-feira)";"Saída por Venda Balcão";"0003";"0,00";"451,60";
"2006";"28/03/2017 (Terça-feira)";"Saída para Oficina";"0001";"1,79";"60,00";
"2006";"28/03/2017 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"70,00";
"2006";"29/03/2017 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"260,00";
"2006";"29/03/2017 (Quarta-feira)";"Saída por Venda Balcão";"0004";"116,17";"760,00";
"2006";"30/03/2017 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"561,90";
"2006";"30/03/2017 (Quinta-feira)";"Saída por Venda Balcão";"0004";"7,00";"288,00";
"2006";"31/03/2017 (Sexta-feira)";"Saída para Oficina";"0001";"8,50";"434,00";
"2006";"31/03/2017 (Sexta-feira)";"Saída por Venda Balcão";"0005";"97,28";"634,00";
"2006";"01/04/2017 (Sábado)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"01/04/2017 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"165,00";
"2006";"03/04/2017 (Segunda-feira)";"Saída por Venda Balcão";"0008";"0,00";"536,60";
"2006";"04/04/2017 (Terça-feira)";"Saída para Oficina";"0001";"0,75";"75,00";
"2006";"04/04/2017 (Terça-feira)";"Saída por Venda Balcão";"0004";"178,00";"263,90";
"2006";"05/04/2017 (Quarta-feira)";"Saída por Venda Balcão";"0004";"30,69";"220,00";
"2006";"06/04/2017 (Quinta-feira)";"Saída para Oficina";"0001";"29,59";"265,00";
"2006";"06/04/2017 (Quinta-feira)";"Saída por Venda Balcão";"0004";"105,00";"579,00";
"2006";"07/04/2017 (Sexta-feira)";"Saída para Oficina";"0003";"93,87";"1.556,00";
"2006";"07/04/2017 (Sexta-feira)";"Saída por Venda Balcão";"0004";"63,97";"1.741,80";
"2006";"08/04/2017 (Sábado)";"Saída para Oficina";"0003";"31,52";"660,00";
"2006";"08/04/2017 (Sábado)";"Saída por Venda Balcão";"0004";"19,72";"200,00";
"2006";"10/04/2017 (Segunda-feira)";"Saída por Venda Balcão";"0006";"0,00";"468,50";
"2006";"11/04/2017 (Terça-feira)";"Saída para Oficina";"0001";"1,79";"60,00";
"2006";"11/04/2017 (Terça-feira)";"Saída por Venda Balcão";"0001";"3,30";"13,20";
"2006";"12/04/2017 (Quarta-feira)";"Saída para Oficina";"0002";"5,50";"314,40";
"2006";"12/04/2017 (Quarta-feira)";"Saída por Venda Balcão";"0006";"19,67";"372,90";
"2006";"13/04/2017 (Quinta-feira)";"Saída para Oficina";"0002";"38,67";"1.042,79";
"2006";"13/04/2017 (Quinta-feira)";"Saída por Venda Balcão";"0002";"0,00";"200,00";
"2006";"17/04/2017 (Segunda-feira)";"Saída por Venda Balcão";"0001";"0,00";"15,00";
"2006";"18/04/2017 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"10,00";
"2006";"19/04/2017 (Quarta-feira)";"Saída para Oficina";"0001";"0,50";"75,00";
"2006";"19/04/2017 (Quarta-feira)";"Saída por Venda Balcão";"0003";"7,79";"167,50";
"2006";"20/04/2017 (Quinta-feira)";"Saída por Venda Balcão";"0006";"12,02";"418,00";
"2006";"22/04/2017 (Sábado)";"Saída por Venda Balcão";"0003";"1,79";"323,90";
"2006";"24/04/2017 (Segunda-feira)";"Saída por Venda Balcão";"0002";"0,00";"205,50";
"2006";"25/04/2017 (Terça-feira)";"Saída por Venda Balcão";"0004";"1,79";"670,00";
"2006";"26/04/2017 (Quarta-feira)";"Saída para Oficina";"0001";"1,79";"395,00";
"2006";"26/04/2017 (Quarta-feira)";"Saída por Venda Balcão";"0001";"0,00";"12,00";
"2006";"27/04/2017 (Quinta-feira)";"Saída por Venda Balcão";"0004";"5,59";"297,50";
"2006";"28/04/2017 (Sexta-feira)";"Saída para Oficina";"0002";"1,79";"510,90";
"2006";"29/04/2017 (Sábado)";"Saída para Oficina";"0002";"0,50";"198,00";
"2006";"29/04/2017 (Sábado)";"Saída por Venda Balcão";"0006";"14,99";"499,00";
"2006";"02/05/2017 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"120,00";
"2006";"03/05/2017 (Quarta-feira)";"Saída para Oficina";"0002";"1,79";"280,50";
"2006";"03/05/2017 (Quarta-feira)";"Saída por Venda Balcão";"0004";"24,65";"516,25";
"2006";"04/05/2017 (Quinta-feira)";"Saída por Venda Balcão";"0003";"9,75";"94,15";
"2006";"05/05/2017 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"75,00";
"2006";"05/05/2017 (Sexta-feira)";"Saída por Venda Atacado";"0001";"0,00";"40,00";
"2006";"05/05/2017 (Sexta-feira)";"Saída por Venda Balcão";"0003";"229,00";"366,90";
"2006";"06/05/2017 (Sábado)";"Saída para Oficina";"0001";"0,00";"715,90";
"2006";"06/05/2017 (Sábado)";"Saída por Venda Balcão";"0005";"9,29";"467,80";
"2006";"08/05/2017 (Segunda-feira)";"Saída para Oficina";"0002";"3,70";"150,00";
"2006";"08/05/2017 (Segunda-feira)";"Saída por Venda Balcão";"0008";"13,65";"736,75";
"2006";"09/05/2017 (Terça-feira)";"Saída por Venda Balcão";"0006";"10,00";"305,00";
"2006";"10/05/2017 (Quarta-feira)";"Saída por Venda Balcão";"0005";"5,22";"654,40";
"2006";"11/05/2017 (Quinta-feira)";"Saída por Venda Balcão";"0003";"5,00";"106,90";
"2006";"12/05/2017 (Sexta-feira)";"Saída por Venda Balcão";"0010";"27,03";"2.034,14";
"2006";"13/05/2017 (Sábado)";"Saída para Oficina";"0003";"9,89";"565,00";
"2006";"13/05/2017 (Sábado)";"Saída por Venda Balcão";"0003";"175,17";"488,00";
"2006";"15/05/2017 (Segunda-feira)";"Saída para Oficina";"0001";"1,79";"75,00";
"2006";"15/05/2017 (Segunda-feira)";"Saída por Venda Balcão";"0004";"5,00";"125,00";
"2006";"16/05/2017 (Terça-feira)";"Saída para Oficina";"0003";"11,68";"233,00";
"2006";"16/05/2017 (Terça-feira)";"Saída por Venda Balcão";"0007";"19,00";"343,50";
"2006";"17/05/2017 (Quarta-feira)";"Saída para Oficina";"0001";"19,68";"391,00";
"2006";"17/05/2017 (Quarta-feira)";"Saída por Venda Balcão";"0004";"3,20";"195,00";
"2006";"18/05/2017 (Quinta-feira)";"Saída para Oficina";"0003";"42,63";"1.138,26";
"2006";"18/05/2017 (Quinta-feira)";"Saída por Venda Atacado";"0001";"120,00";"2.000,00";
"2006";"18/05/2017 (Quinta-feira)";"Saída por Venda Balcão";"0003";"14,00";"217,00";
"2006";"19/05/2017 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"155,00";
"2006";"19/05/2017 (Sexta-feira)";"Saída por Venda Balcão";"0001";"0,00";"11,00";
"2006";"20/05/2017 (Sábado)";"Saída por Venda Balcão";"0006";"10,00";"430,82";
"2006";"22/05/2017 (Segunda-feira)";"Saída por Venda Balcão";"0002";"0,00";"62,50";
"2006";"23/05/2017 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"5,00";
"2006";"23/05/2017 (Terça-feira)";"Saída por Venda Balcão";"0007";"221,97";"720,50";
"2006";"24/05/2017 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"75,00";
"2006";"24/05/2017 (Quarta-feira)";"Saída por Venda Balcão";"0005";"61,20";"325,50";
"2006";"25/05/2017 (Quinta-feira)";"Saída para Oficina";"0002";"10,29";"702,40";
"2006";"25/05/2017 (Quinta-feira)";"Saída por Venda Balcão";"0002";"5,00";"95,00";
"2006";"26/05/2017 (Sexta-feira)";"Saída para Oficina";"0001";"1,79";"115,00";
"2006";"26/05/2017 (Sexta-feira)";"Saída por Venda Balcão";"0006";"11,75";"358,25";
"2006";"27/05/2017 (Sábado)";"Saída para Oficina";"0001";"15,90";"270,00";
"2006";"27/05/2017 (Sábado)";"Saída por Venda Balcão";"0001";"55,00";"220,00";
"2006";"29/05/2017 (Segunda-feira)";"Saída para Oficina";"0002";"1,79";"123,00";
"2006";"29/05/2017 (Segunda-feira)";"Saída por Venda Balcão";"0005";"5,00";"155,00";
